Data,Pressao,Temperatura,Umidade
2018-08-18,1017.5,24.2,76,
2018-08-19,1017.1,25.3,69.1,
2018-08-20,1017.7,24.8,73.8,
2018-08-21,1017.3,23.8,80.9,
2018-08-22,1016.7,24.2,78.1,
2018-08-23,1015.8,24.1,75.5,
2018-08-24,1015.7,23.5,80.8,
2018-08-25,1016.1,24.5,80.2,
2018-08-26,1016,24.6,75.4,
2018-08-27,1015.7,24.6,72.8,
2018-08-28,1016.2,24.2,77.2,
2018-08-29,1016.3,23.3,80.3,
2018-08-30,1014.9,23.1,82,
2018-08-31,1014.1,23.9,75.8,
2018-09-01,1014.8,22.9,84,
2018-09-02,1014.8,23.7,82.7,
2018-09-03,1014.2,24.5,76.7,
2018-09-04,1012.7,24.6,72.9,
2018-09-05,1013.7,24.3,75.6,
2018-09-06,1015,24.8,78.4,
2018-09-07,1014.7,25.4,70.9,
2018-09-08,1013.9,24.2,69.2,
2018-09-09,1014.1,24.4,79,
2018-09-10,1014.3,24.3,83.7,
2018-09-11,1015,24.7,77.8,
2018-09-12,1015.4,25,72.2,
2018-09-13,1015.3,23.8,74.3,
2018-09-14,1013.7,23.5,75.2,
2018-09-15,1013.5,25.2,72,
2018-09-16,1013.4,25.2,81.3,
2018-09-17,1013.5,26.2,75.1,
2018-09-18,1013.6,25.8,75,
2018-09-19,1014.2,24.9,79.1,
2018-09-20,1014.9,25.3,75.9,
2018-09-21,1014.2,25.4,73,
2018-09-22,1012.6,25.3,71.3,
2018-09-23,1012.9,24.3,80,
2018-09-24,1013.5,25.7,76.7,
2018-09-25,1013.3,25.4,76,
2018-09-26,1013.3,26.3,70.2,
2018-09-27,1013.5,25.7,74.8,
2018-09-28,1013.3,25.6,77.9,
2018-09-29,1013,25.5,80.8,
2018-09-30,1013.4,26,71.2,
2018-10-01,1013.6,25.5,67.8,
2018-10-02,1013.9,24.6,74.1,
2018-10-03,1013.3,25.9,75.8,
2018-10-04,1013.1,26.3,72.5,
2018-10-05,1012.6,26.6,69.6,
2018-10-06,1013.2,26,70.7,
2018-10-07,1014.4,25.7,77.8,
2018-10-08,1014.8,25.6,71.3,
2018-10-09,1014.2,25.9,70.7,
2018-10-10,1013,26.3,68.9,
2018-10-11,1013.5,26.5,67.6,
2018-10-12,1014.2,26.5,68.3,
2018-10-13,1014.1,26.1,73.8,
2018-10-14,1012.3,26.2,70.6,
2018-10-15,1011.3,25.8,75.3,
2018-10-16,1011.3,26.3,75.1,
2018-10-17,1012.3,26.5,74.1,
2018-10-18,1012.2,26.9,68.6,
2018-10-19,1010.6,26.9,67.8,
2018-10-20,1009.2,26.3,70.5,
2018-10-21,1010.4,25.8,73.6,
2018-10-22,1012.6,26.2,73.3,
2018-10-23,1012.6,26.6,68.4,
2018-10-24,1013.5,25.9,72.3,
2018-10-25,1012.6,27.1,69,
2018-10-26,1011.6,27,71.3,
2018-10-27,1011.5,27.5,63.7,
2018-10-28,1011.1,26.2,69.1,
2018-10-29,1012,26.8,72.7,
2018-10-30,1013.4,27.8,69.2,
2018-10-31,1013.6,26.5,73.1,
2018-11-01,1012.8,26.9,68.3,
2018-11-02,1011.4,27.1,68.8,
2018-11-03,1011.2,27.1,70.5,
2018-11-04,1010.8,27,65.8,
2018-11-05,1010.8,26.8,68,
2018-11-06,1011.3,27.2,67.5,
2018-11-07,1011.9,26.6,73.8,
2018-11-08,1012.4,26,77.9,
2018-11-09,1012.5,26.1,75.5,
2018-11-10,1011.2,27.6,66,
2018-11-11,1010.6,27.3,66.5,
2018-11-12,1011.6,27.5,66.6,
2018-11-13,1012.1,26.9,71.7,
2018-11-14,1011.5,27.6,66.7,
2018-11-15,1011.4,27.3,65.5,
2018-11-16,1012.8,27.6,67,
2018-11-17,1013.3,27.6,68.5,
2018-11-18,1013.1,27.6,63.8,
2018-11-19,1012.3,27.7,67.1,
2018-11-20,1012.8,27.1,70.3,
2018-11-21,1013,27.4,70.5,
2018-11-22,1012.6,27.5,67.7,
2018-11-23,1012,27.8,65.2,
2018-11-24,1012.3,26.3,77.8,
2018-11-25,1011.9,26.5,76,
2018-11-26,1010.7,26.2,79.3,
2018-11-27,1010.9,24.9,85.8,
2018-11-28,1010.5,26.5,76.6,
2018-11-29,1010.8,27.3,69.2,
2018-11-30,1010.6,26.8,73.1,
2018-12-01,1010.4,27.2,72.6,
2018-12-02,1009.9,28.5,70.2,
2018-12-03,1008.7,28.3,70.2,
2018-12-04,1008.1,27.5,72.2,
2018-12-05,1009.3,27.4,73,
2018-12-06,1011.7,27.2,74.5
2018-12-07,1012.7,27.3,70.6,
2018-12-08,1012,27.3,71.5,
2018-12-09,1013.8,27.9,74.6,
2018-12-10,1015.1,27.5,74.1,
2018-12-11,1015.2,27.5,68.1,
2018-12-12,1014.3,27,67.8,
2018-12-13,1013.2,27,68.4,
2018-12-14,1013.9,27.3,65.3,
2018-12-15,1015.2,26.9,65.3,
2018-12-16,1015.5,27.2,66,
2018-12-17,1014.3,26.2,82.4,
2018-12-18,1014.5,27.3,70.9,
2018-12-19,1013.4,26.2,69,
2018-12-20,1012.6,26.2,71.3,
2018-12-21,1011.8,26.8,69.8,
2018-12-22,1011.5,26.4,75.9,
2018-12-23,1011.6,27.1,73.9,
2018-12-24,1012.4,27.6,68.7,
2018-12-25,1012.2,27.3,66.6,
2018-12-26,1012,25.5,70,
2018-12-27,1011,25.6,72.9,
2018-12-28,1011.3,27,74,
2018-12-29,1010.7,27.5,65.2,
2018-12-30,1011,27,67.8,
2018-12-31,1011.3,27.6,72.9,
2019-01-01,1013.4,27.4,72.6,
2019-01-02,1014.3,28,69.2,
2019-01-03,1013.4,27.1,68,
2019-01-04,1013.5,27,71,
2019-01-05,1013,27.6,71.1,
2019-01-06,1012.6,26.3,76.4,
2019-01-07,1012.5,25.6,82.1,
2019-01-08,1012.1,26.5,78.8,
2019-01-09,1011.6,27,73.7,
2019-01-10,1011.6,27.1,70.7,
2019-01-11,1011.9,26.2,74.8,
2019-01-12,1011.8,23.9,89.2,
2019-01-13,1012.4,26.2,80,
2019-01-14,1012.4,26.9,76.9,
2019-01-15,1013.1,25.9,76.5,
2019-01-16,1013.3,26.5,77,
2019-01-17,1012.5,26.8,78.2,
2019-01-18,1012.1,27.7,70.9,
2019-01-19,1012.4,27,76.5,
2019-01-20,1013.4,27.7,75.3,
2019-01-21,1013.7,28.1,66.3,
2019-01-22,1013,25.3,80.7,
2019-01-23,1013.1,26.5,76,
2019-01-24,1012.8,27.3,72.5,
2019-01-25,1012.2,27.9,68.3,
2019-01-26,1013.1,27,75.2,
2019-01-27,1013.2,28.2,65.7,
2019-01-28,1013.1,24.4,87,
2019-01-29,1012.6,26.3,76.8,
2019-01-30,1012.1,26.5,76.4,
2019-01-31,1011.7,27.3,72.3,
2019-02-01,1012.1,27.4,74.5
2019-02-02,1012.1,26.4,79.8,
2019-02-03,1011.4,25.6,87.1,
2019-02-04,1010.8,25.9,87.3,
2019-02-05,1010.6,26.8,83.5,
2019-02-06,1010.9,25.8,86.8,
2019-02-07,1010.4,26.6,74,
2019-02-08,1010,25.9,76.8,
2019-02-09,1010.3,27.3,73.8,
2019-02-10,1010.8,27.9,70.5,
2019-02-11,1011.8,27.6,72.9,
2019-02-12,1011.3,27.3,76,
2019-02-13,1011.4,25.1,90.5,
2019-02-14,1011.7,27.1,79.9,
2019-02-15,1011.5,27.9,77.9,
2019-02-16,1010.8,27.8,78.5,
2019-02-17,1011.4,27.4,83.7,
2019-02-18,1012,27.6,82.3,
2019-02-19,1011.1,27.5,77.8,
2019-02-20,1010.6,26.7,76.5,
2019-02-21,1011.1,27.6,74.2,
2019-02-22,1012.1,27.5,75.9,
2019-02-23,1011.3,27.7,75.7,
2019-02-24,1010.3,27.6,76.6,
2019-02-25,1010.3,27.5,77.5
2019-02-26,1010.7,28.1,75.4,
2019-02-27,1011.5,28.3,74.2,
2019-02-28,1012.4,27.3,75.6,
2019-03-01,1012.6,26.7,78.5,
2019-03-02,1012.5,26.5,80.1,
2019-03-03,1012.1,25.7,84.5,
2019-03-04,1012.7,26,86.2,
2019-03-05,1012.9,27.6,76,
2019-03-06,1013,26.3,78.9,
2019-03-07,1013.3,27.2,74.8,
2019-03-08,1012.7,27.9,76.3,
2019-03-09,1012,28.3,69,
2019-03-10,1011.4,26.4,73.5,
2019-03-11,1011.2,27.3,74,
2019-03-12,1011.2,27.3,80.6,
2019-03-13,1010.8,28.1,78.7,
2019-03-14,1010.6,27.8,80.6,
2019-03-15,1010.6,27.8,73.6,
2019-03-16,1010.8,26.8,75.3,
2019-03-17,1011,26.7,76.8,
2019-03-18,1010.9,26.2,85.3,
2019-03-19,1009.3,27.4,79,
2019-03-20,1008.3,28.4,75.5,
2019-03-21,1009,28.7,74,
2019-03-22,1010.2,28.6,73.6,
2019-03-23,1011.2,28.3,77.1,
2019-03-24,1011.4,28.2,73.6,
2019-03-25,1010.8,27.8,73.4,
2019-03-26,1010.7,25.8,85.5,
2019-03-27,1012.1,25.9,85.8,
2019-03-28,1012.5,26.2,83.9,
2019-03-29,1012,26.6,83.5,
2019-03-30,1011.1,26.7,84.7,
2019-03-31,1011.1,25.5,89.6,
2019-04-01,1011.3,25.4,89.5,
2019-04-02,1011.1,26.7,80,
2019-04-03,1010.6,27.4,80.9,
2019-04-04,1010,27.7,78.1,
2019-04-05,1011,27.3,78,
2019-04-06,1012.6,27.2,78.3,
2019-04-07,1012.9,26,85.2,
2019-04-08,1011.6,26.9,80.5,
2019-04-09,1010.9,27.5,76,
2019-04-10,1010.6,27.4,75.6,
2019-04-11,1011.2,26.6,81.4,
2019-04-12,1011.9,24.7,91.8,
2019-04-13,1011.1,25.7,85.2,
2019-04-14,1010.7,26,78.5,
2019-04-15,1011.3,26.1,79,
2019-04-16,1011.3,26.6,77.7,
2019-04-17,1010.7,26,82.4,
2019-04-18,1010.4,26.8,78.3,
2019-04-19,1010.8,27.4,78.5,
2019-04-20,1011.2,25.6,90,
2019-04-21,1010.9,26.1,82.2,
2019-04-22,1010.9,26.7,80.2,
2019-04-23,1011.6,26.8,84,
2019-04-24,1012.2,25.9,87.6,
2019-04-25,1012.3,25.2,88.9,
2019-04-26,1012.5,25.9,80.7,
2019-04-27,1012.1,26.4,79.8,
2019-04-28,1011.2,26.9,77.1,
2019-04-29,1010.6,27.6,79,
2019-04-30,1011.9,26.7,84.7,
2019-05-01,1012,26.9,82.8,
2019-05-02,1012,26.4,78.8,
2019-05-03,1012.5,25.8,77.3,
2019-05-04,1012.1,26.2,78.3,
2019-05-05,1012,27.2,72.3,
2019-05-06,1012.6,25.4,75.7,
2019-05-07,1012.1,25.3,83.1,
2019-05-08,1012.3,25.4,90.4,
2019-05-09,1011.4,26.3,88.6,
2019-05-10,1010,26.3,86.5,
2019-05-11,1010.5,26.3,83.5,
2019-05-12,1011.5,26,84.1,
2019-05-13,1011.8,26.2,82.5,
2019-05-14,1011.8,26.5,79.6,
2019-05-15,1011.2,26.7,78.6,
2019-05-16,1011.5,26.4,80.9,
2019-05-17,1011.5,26.2,80,
2019-05-18,1011.9,26,79.4,
2019-05-19,1011.9,26.4,82.8,
2019-05-20,1012,25.7,84.1,
2019-05-21,1011.4,25.9,86.6,
2019-05-22,1011.5,27.3,77.1,
2019-05-23,1012,26.6,80.6,
2019-05-24,1012,26.3,81.6,
2019-05-25,1012.3,25.7,80.2,
2019-05-26,1012.2,25.8,82.1,
2019-05-27,1012.7,24.9,85.6,
2019-05-28,1012.2,25.8,81.4,
2019-05-29,1013,24.6,90,
2019-05-30,1012.9,25.5,85.3,
2019-05-31,1012.4,25,85.5,
2019-06-01,1012.3,25.5,82,
2019-06-02,1012.6,25.2,80.8,
2019-06-03,1014.5,24.9,80.4,
2019-06-04,1015.2,25,82.3,
2019-06-05,1014.4,25,81.7,
2019-06-06,1013.9,25.1,81,
2019-06-07,1013.6,24.6,79,
2019-06-08,1014,25,81.1,
2019-06-09,1014.4,25.3,80.4,
2019-06-10,1014.3,26.5,75,
2019-06-11,1013.8,26,78.2,
2019-06-12,1013.8,24.9,84.2,
2019-06-13,1014.5,23.5,92.5,
2019-06-14,1015.2,25.8,78.6,
2019-06-15,1015,25.2,80.7,
2019-06-16,1014.9,23.5,90.3,
2019-06-17,1014.8,23.4,92.5,
2019-06-18,1015.2,24.5,87.3,
2019-06-19,1015.7,23.8,82.4,
2019-06-20,1016.2,24.6,80.8,
2019-06-21,1017.4,24.9,77.8,
2019-06-22,1017.6,26.3,69.1,
2019-06-23,1016.2,24.7,79.5,
2019-06-24,1014,23.7,85.1,
2019-06-25,1013.7,24.2,80.8,
2019-06-26,1014.7,24,84.4,
2019-06-27,1015.2,24.6,83,
2019-06-28,1014.6,24.1,85.2,
2019-06-29,1013.8,25.5,79.8,
2019-06-30,1013.5,25.3,79.5,
2019-07-01,1013.3,24.6,84.6,
2019-07-02,1012,24.6,82.8,
2019-07-03,1012.5,23.9,89.5,
2019-07-04,1013.2,24.8,84.7,
2019-07-05,1014.9,25.7,79.2,
2019-07-06,1014.7,24.8,79.8,
2019-07-07,1014.7,24.4,81.3,
2019-07-08,1016.6,24.4,82.4,
2019-07-09,1016.2,24,82.9,
2019-07-10,1015.1,24.6,81.8,
2019-07-11,1013.8,24.8,81.7,
2019-07-12,1014,24.2,80.5,
2019-07-13,1014.5,24.1,87,
2019-07-14,1013.8,23.4,90.9,
2019-07-15,1013.7,23.9,79.9,
2019-07-16,1014.3,22.9,81.7,
2019-07-17,1015.2,23.5,80.7,
2019-07-18,1016.5,24.3,76,
2019-07-19,1016.5,24.1,85.2,
2019-07-20,1016,23.5,88.2,
2019-07-21,1015.1,24.3,82.2,
2019-07-22,1015,23.2,88.8,
2019-07-23,1015.2,23.6,87.4,
2019-07-24,1014.8,22.3,91.4,
2019-07-25,1014.8,23.5,85.3,
2019-07-26,1016.2,23.5,87,
2019-07-27,1016.5,23.3,89,
2019-07-28,1015.5,23.3,87,
2019-07-29,1015.2,23.4,83.2,
2019-07-30,1015.2,23,87.7,
2019-07-31,1015.2,23.9,86.8,
2019-08-01,1014.2,24.1,85.4,
2019-08-02,1015.2,24.1,83.9,
2019-08-03,1015.4,23.4,83.3,
2019-08-04,1016.3,23.9,84.3,
2019-08-05,1017.9,25.1,75.4,
2019-08-06,1018.7,24.7,77.3,
2019-08-07,1018.3,24.5,78,
2019-08-08,1018,23.6,83,
2019-08-09,1017.7,23.6,76.1,
2019-08-10,1017.8,23.3,80.1,
2019-08-11,1017.6,23.8,79.5,
2019-08-12,1015.8,22.8,85.9,
2019-08-13,1015.4,23.5,80.5,
2019-08-14,1016.4,23.5,87.9,
2019-08-15,1017.7,23.7,85.4,
2019-08-16,1016.5,24.1,83.8,
2019-08-17,1015.9,25.7,72.5,
2019-08-18,1015.5,24.9,79.5,
2019-08-19,1015.6,24.7,80,
2019-08-20,1016.8,24.3,75.8,
2019-08-21,1016.7,23.5,77.9,
2019-08-22,1016,23,84.3,
2019-08-23,1017,24.3,80.7,
2019-08-24,1017.3,24.1,83.2,
2019-08-25,1017.6,24.5,83,
2019-08-26,1016.9,24,83.8,
2019-08-27,1016.8,24.9,76.5,
2019-08-28,1016.5,23.1,82.7,
2019-08-29,1016,23.5,74,
2019-08-30,1016,23.5,78.4,
2019-08-31,1015.8,24.2,79.9,
2019-09-01,1014.1,24.5,83.9,
2019-09-02,1014.1,24.6,83.5,
2019-09-03,1015.1,25.4,76.6,
2019-09-04,1016.1,23.2,87.5,
2019-09-05,1016.1,24.5,81.1,
2019-09-06,1016.3,24,79.9,
2019-09-07,1017,23.2,85,
2019-09-08,1017.8,24.1,82,
2019-09-09,1017.2,25,77.2,
2019-09-10,1016.2,25.2,73.7,
2019-09-11,1014.7,24.8,79.3,
2019-09-12,1014.3,25.8,73.3,
2019-09-13,1014.6,26,71,
2019-09-14,1014.3,25.5,72.6,
2019-09-15,1014.3,24.8,74.2,
2019-09-16,1014.3,25.3,71.6,
2019-09-17,1013.9,23.6,85.9,
2019-09-18,1013.1,25,80.1,
2019-09-19,1013.5,25.1,75.3,
2019-09-20,1014.2,24.1,82.8,
2019-09-21,1014,25.2,78.9,
2019-09-22,1013.7,25.5,73.1,
2019-09-23,1014.9,25.3,79.9,
2019-09-24,1015.7,26.1,68.6,
2019-09-25,1015.4,25.9,69.3,
2019-09-26,1015.3,25.5,70.5,
2019-09-27,1015.3,25.6,74.1,
2019-09-28,1014.3,25.3,75.5,
2019-09-29,1013.3,26.2,72.2,
2019-09-30,1012.5,26,73.1,
2019-10-01,1012.1,25.7,73.4,
2019-10-02,1012.7,26,70.9,
2019-10-03,1014.3,26.2,74.5
2019-10-04,1013.8,26.4,68.5,
2019-10-05,1013,25.3,73.1,
2019-10-06,1012.7,25,75.5,
2019-10-07,1013.7,26.4,68.9,
2019-10-08,1013.6,26,71.4,
2019-10-09,1013.5,25.6,74.5
2019-10-10,1013.5,25.5,78.3,
2019-10-11,1013.7,25.8,75.5,
2019-10-12,1013.7,25.9,73,
2019-10-13,1012.8,24.5,81.5,
2019-10-14,1013,25,81.2,
2019-10-15,1013.8,25.5,77.1,
2019-10-16,1013.9,26.4,70,
2019-10-17,1014.4,25.6,74.1,
2019-10-18,1014,24.3,87.7,
2019-10-19,1012.5,25.8,77.8,
2019-10-20,1011.1,26.1,74.5
2019-10-21,1010.8,25.4,75.2,
2019-10-22,1011.2,25.2,76.8,
2019-10-23,1011.1,25.2,76.6,
2019-10-24,1012,26.5,72.5,
2019-10-25,1012.9,26.3,71.6,
2019-10-26,1013.4,26.8,73.9,
2019-10-27,1014.3,27,72,
2019-10-28,1013.5,26.3,69.2,
2019-10-29,1012.1,26.3,64.2,
2019-10-30,1012.2,25.9,69.6,
2019-10-31,1013.1,26.5,68.3,
2019-11-01,1012.7,25.7,73,
2019-11-02,1011.7,27,67.1,
2019-11-03,1011.3,26.6,72.5,
2019-11-04,1012.3,26.7,71.2,
2019-11-05,1012.7,26.8,66.8,
2019-11-06,1012.1,26.9,69.2,
2019-11-07,1010.9,27.1,68.2,
2019-11-08,1010.2,27.2,69.6,
2019-11-09,1011.7,27.1,69.9,
2019-11-10,1012.1,27.2,68.6,
2019-11-11,1010.9,27.5,67.4,
2019-11-12,1010.6,26.8,69.6,
2019-11-13,1011.4,27.3,64.2,
2019-11-14,1011.8,27.2,66.6,
2019-11-15,1010.7,27.5,66.6,
2019-11-16,1008.7,27.9,66.3,
2019-11-17,1009.3,27.4,68,
2019-11-18,1011.4,27.1,72.4,
2019-11-19,1012.2,27.3,66.4,
2019-11-20,1011.5,27.1,63,
2019-11-21,1011.4,27.1,64.1,
2019-11-22,1011.2,26.5,68.3,
2019-11-23,1011.3,26.6,68.2,
2019-11-24,1009.9,27.7,67,
2019-11-25,1010.1,27.5,72,
2019-11-26,1011.1,27.6,71.9,
2019-11-27,1011.3,27.5,70.8,
2019-11-28,1010.9,27.1,69.7,
2019-11-29,1011.2,26.2,71.3,
2019-11-30,1012.1,26.8,67.7,
2019-12-01,1012.7,26.6,72.1,
2019-12-02,1011.2,27.1,71.6,
2019-12-03,1010.3,27.5,69.2,
2019-12-04,1011.7,27.3,67.6,
2019-12-05,1012.3,26.7,69.3,
2019-12-06,1011.3,27.7,70.9,
2019-12-07,1010.4,28.2,71,
2019-12-08,1010.6,28.5,68.9,
2019-12-09,1012,28.1,63.4,
2019-12-10,1011.4,27.4,68.6,
2019-12-11,1010.4,27.6,68.2,
2019-12-12,1009.9,26.8,68.5,
2019-12-13,1010.5,27.6,66.2,
2019-12-14,1011.6,28,63.4,
2019-12-15,1011.8,27.2,71.3,
2019-12-16,1011.8,25.5,82,
2019-12-17,1011.1,26.4,75.7,
2019-12-18,1011.7,27.3,70.4,
2019-12-19,1012.5,27.6,69.4,
2019-12-20,1012.6,27.3,70.2,
2019-12-21,1012.3,27.8,67.9,
2019-12-22,1012.2,27.5,64.3,
2019-12-23,1011.9,27.5,66.1,
2019-12-24,1011.9,28.3,67.5,
2019-12-25,1011.3,27.9,69.4,
2019-12-26,1011.6,27.9,65,
2019-12-27,1011.9,27.4,63.9,
2019-12-28,1011.1,27.3,65.7,
2019-12-29,1009.9,27.4,67.5,
2019-12-30,1009,28,66.3,
2019-12-31,1009.7,27.4,70.8,
2020-01-01,1010.9,27.3,72.9,
2020-01-02,1011,27.7,71.5,
2020-01-03,1011.4,28,70.4,
2020-01-04,1011.4,27.6,67.1,
2020-01-05,1011.5,27.5,69,
2020-01-06,1011.2,27.7,68.9,
2020-01-07,1011.5,28.3,66.4,
2020-01-08,1011.3,27.2,71.7,
2020-01-09,1011.1,28.2,66.7,
2020-01-10,1012.1,28.1,65.2,
2020-01-11,1011.8,28.4,64.2,
2020-01-12,1012.2,27.4,69.5,
2020-01-13,1011.2,27.8,68.7,
2020-01-14,1010.9,28.3,63.6,
2020-01-15,1011.3,27.6,64.9,
2020-01-16,1012.7,28.3,64.5,
2020-01-17,1012.8,28.4,66.5,
2020-01-18,1012.9,28.2,69.4,
2020-01-19,1011.7,28.1,69.2,
2020-01-20,1010.2,27.6,68.9,
2020-01-21,1009.4,27.9,72.8,
2020-01-22,1009.8,27.6,77.3,
2020-01-23,1010.2,27.8,78,
2020-01-24,1011.3,27.8,74.7,
2020-01-25,1011.3,27.8,78.5,
2020-01-26,1011.1,28.5,74.9,
2020-01-27,1011.6,28.7,72.8,
2020-01-28,1011.9,28.2,71.8,
2020-01-29,1012,28,70.5,
2020-01-30,1012.2,28.2,67.5,
2020-01-31,1012.3,27.6,73.8,
2020-02-01,1012.8,27.2,79.6,
2020-02-02,1012.2,27.6,76.8,
2020-02-03,1012.4,27.6,79.3,
2020-02-04,1012.2,28.3,74.3,
2020-02-05,1011.4,28.4,71.2,
2020-02-06,1011.4,28.2,72.7,
2020-02-07,1010.5,28.4,69.2,
2020-02-08,1011.3,27.9,70.9,
2020-02-09,1012.7,28.5,71.3,
2020-02-10,1013.1,28.4,74.9,
2020-02-11,1012,28.6,68.7,
2020-02-12,1010.9,28.2,70,
2020-02-13,1010.5,27.7,79.6,
2020-02-14,1011,27.5,77.2,
2020-02-15,1010.8,27.8,68.9,
2020-02-16,1010.8,27.3,74.6,
2020-02-17,1010.8,28.1,74.3,
2020-02-18,1010.8,28.7,68.2,
2020-02-19,1009.7,27.3,75.4,
2020-02-20,1010.1,25.5,85,
2020-02-21,1010.1,26.7,81.3,
2020-02-22,1011.1,28,77.3,
2020-02-23,1011.8,28.2,76.1,
2020-02-24,1011.3,28.4,73.8,
2020-02-25,1010.5,28.1,74.5
2020-02-26,1009.8,27.8,76.2,
2020-02-27,1010.7,28.3,73.8,
2020-02-28,1011.8,28.5,75.1,
2020-02-29,1011.7,28.6,72.8,
2020-03-01,1011.6,27.4,77.9,
2020-03-02,1010.8,28,71.4,
2020-03-03,1011,28.6,71.5,
2020-03-04,1011.8,28.8,71.1,
2020-03-05,1012.2,28.9,71.1,
2020-03-06,1010.8,28.5,74.4,
2020-03-07,1010.1,28.1,76.5,
2020-03-08,1010.1,28.2,72.9,
2020-03-09,1010.6,27.6,73.3,
2020-03-10,1010.8,27.4,72.9,
2020-03-11,1009.9,28,74.1,
2020-03-12,1009.8,27.8,75.1,
2020-03-13,1010.9,27.2,75.8,
2020-03-14,1011.6,27.7,72.1,
2020-03-15,1010.8,26.4,83.1,
2020-03-16,1011.1,26.3,81.9,
2020-03-17,1011.6,27.4,78.1,
2020-03-18,1011,28,76.5,
2020-03-19,1009.9,28.4,71.4,
2020-03-20,1009.6,27.7,75.6,
2020-03-21,1010.3,27.8,74.1,
2020-03-22,1011.1,28.1,74.5
2020-03-23,1011.6,28.3,74.8,
2020-03-24,1010.6,27.6,77.3,
2020-03-25,1010.2,27.7,77.4,
2020-03-26,1009.7,27.8,74.2,
2020-03-27,1009.7,26.3,84,
2020-03-28,1010.3,27.2,80,
2020-03-29,1010.6,27,83.5,
2020-03-30,1010,25.9,87.4,
2020-03-31,1009.6,26.2,85.7,
2020-04-01,1010.5,26.3,84.6,
2020-04-02,1011.8,26.2,86.3,
2020-04-03,1010.7,27.2,82.4,
2020-04-04,1010.1,27.9,81.3,
2020-04-05,1011.1,28.4,79,
2020-04-06,1012.1,28.3,77.3,
2020-04-07,1011.8,27.2,79,
2020-04-08,1010.5,27.3,76.4,
2020-04-09,1010.2,27.5,78.5,
2020-04-10,1010.8,28.2,77.2,
2020-04-11,1011,28.3,74.8,
2020-04-12,1011.3,27.9,74,
2020-04-13,1010.7,27.9,70.4,
2020-04-14,1009.9,27.3,73.7,
2020-04-15,1011.1,26.6,78.8,
2020-04-16,1012.9,26,87.5,
2020-04-17,1012.4,27,83.3,
2020-04-18,1012.4,27.3,81.1,
2020-04-19,1012.6,26.1,85.6,
2020-04-20,1012.1,26.1,84.3,
2020-04-21,1011.6,25.9,85.8,
2020-04-22,1011.5,25,88.9,
2020-04-23,1011,26.7,80.2,
2020-04-24,1011.7,24.9,91.9,
2020-04-25,1011.9,25.6,85,
2020-04-26,1012.2,26,84.5,
2020-04-27,1012.7,25.5,86.3,
2020-04-28,1012.9,26.4,78,
2020-04-29,1013.4,26.4,80,
2020-04-30,1012.8,25.7,87,
2020-05-01,1014,26.1,84,
2020-05-02,1013.3,26.9,79,
2020-05-03,1012.1,26.8,80,
2020-05-04,1011.7,26.6,78,
2020-05-05,1011.5,26.8,80.3,
2020-05-06,1012.1,27.4,76.9,
2020-05-07,1011.6,26.6,78.7,
2020-05-08,1012.8,26.1,78.2,
2020-05-09,1013.8,26,79,
2020-05-10,1014.1,26,80.6,
2020-05-11,1013.5,26.2,78.5,
2020-05-12,1012.7,25.9,83.6,
2020-05-13,1011.9,25.8,84.6,
2020-05-14,1012,26.4,84,
2020-05-15,1012.7,25.4,87.3,
2020-05-16,1012.9,24.6,91.4,
2020-05-17,1013.3,25.4,87.7,
2020-05-18,1013.8,26.3,84,
2020-05-19,1013.8,26.4,84.3,
2020-05-20,1013.4,25.8,87.4,
2020-05-21,1013.6,26.3,81.9,
2020-05-22,1013.6,26.5,82.3,
2020-05-23,1013.9,24.6,91.7,
2020-05-24,1013.2,25.3,86.4,
2020-05-25,1012.7,25.1,88.8,
2020-05-26,1012.8,26.9,81.1,
2020-05-27,1012.2,26.6,83,
2020-05-28,1012.1,26.6,82.2,
2020-05-29,1013,24.6,85.5,
2020-05-30,1013,24.9,86.3,
2020-05-31,1013.2,25.6,82.8,
2020-06-01,1013.2,25.5,84.1,
2020-06-02,1013.7,26,82.6,
2020-06-03,1014.1,26.2,81.5,
2020-06-04,1013.9,26.1,84.3,
2020-06-05,1014.7,25.6,83,
2020-06-06,1014.3,24.9,86.9,
2020-06-07,1014.8,24.3,87.5,
2020-06-08,1013.6,25.1,83.6,
2020-06-09,1013,25.2,86.4,
2020-06-10,1013.5,25,87.2,
2020-06-11,1014.1,25.7,82.4,
2020-06-12,1012.8,25.7,79.5,
2020-06-13,1012.7,25.8,80.6,
2020-06-14,1014,25.1,85.8,
2020-06-15,1014,24.8,88.9,
2020-06-16,1014.9,24.7,84.4,
2020-06-17,1014.2,24.9,83.4,
2020-06-18,1014.1,24.9,85.2,
2020-06-19,1014.7,25.2,85.5,
2020-06-20,1015.6,26.5,72.3,
2020-06-21,1014.9,25.7,71.1,
2020-06-22,1013.9,24.6,77.8,
2020-06-23,1012.3,26.4,69.1,
2020-06-24,1012.4,25,76.8,
2020-06-25,1013.2,25.9,71.8,
2020-06-26,1013.6,24.2,83.9,
2020-06-27,1012.5,24.4,82.7,
2020-06-28,1013.5,23.5,87.7,
2020-06-29,1013.5,24.3,83.3,
2020-06-30,1012.9,23.4,83,
2020-07-01,1012.2,24.1,79.6,
2020-07-02,1012.6,24.6,81,
2020-07-03,1013.6,24.4,83.3,
2020-07-04,1013.8,24,79.2,
